Date,Adj Close,Close,High,Low,Open,Volume
2015-02-12,560.2420043945312,578.75,581.5,564.0,573.0,5849894
2015-02-13,562.5169067382812,581.0999755859375,588.75,576.5,582.1500244140625,4633409
2015-02-16,552.0621337890625,570.2999877929688,584.0,566.0999755859375,583.0,4284303
2015-02-18,551.2879028320312,569.5,574.0,564.0,572.0,4695905
2015-02-19,547.1737060546875,565.25,575.5999755859375,553.25,574.0,5349212
2015-02-20,543.5436401367188,561.5,570.7999877929688,554.0,566.4500122070312,6025707
2015-02-23,531.4917602539062,549.0499877929688,567.0,546.0499877929688,563.5,6089272
2015-02-24,534.1539306640625,551.7999877929688,555.7000122070312,542.0,549.9000244140625,6155111
2015-02-25,535.3155517578125,553.0,558.5999755859375,550.0999755859375,554.2000122070312,4185156
2015-02-26,534.6378173828125,552.2999877929688,557.6500244140625,543.7999877929688,552.6500244140625,5579001
2015-02-27,549.0130615234375,567.1500244140625,570.3499755859375,550.3499755859375,555.5999755859375,5791546
2015-03-02,626.8418579101562,647.5499877929688,650.0,628.7000122070312,630.0,13205219
2015-03-03,611.2083129882812,631.4000244140625,649.0,628.5499877929688,649.0,6817671
2015-03-04,593.15478515625,612.75,654.9000244140625,608.1500244140625,650.9000244140625,10097232
2015-03-05,597.0751953125,616.7999877929688,622.0,603.5,613.0,6914112
2015-03-09,572.6810302734375,591.5999755859375,610.0,589.1500244140625,610.0,6043383
2015-03-10,566.7279663085938,585.4500122070312,594.7999877929688,580.0,591.9000244140625,5791801
2015-03-11,565.178955078125,583.8499755859375,592.7000122070312,580.0,585.25,5816344
2015-03-12,565.4208984375,584.0999755859375,593.5,582.7000122070312,587.5,4512080
2015-03-13,551.7719116210938,570.0,590.9500122070312,564.0999755859375,589.5,6749149
2015-03-16,550.4165649414062,568.5999755859375,573.7999877929688,559.0999755859375,569.5,6445254
2015-03-17,561.548828125,580.0999755859375,585.7999877929688,567.0499877929688,574.9000244140625,5627580
2015-03-18,562.6620483398438,581.25,585.7999877929688,575.75,584.25,5847672
2015-03-19,545.5281982421875,563.5499877929688,595.5499877929688,558.5,588.0,7705218
2015-03-20,538.4616088867188,556.25,564.0,551.7000122070312,563.0,8160665
2015-03-23,537.4451904296875,555.2000122070312,562.0,552.6500244140625,559.9000244140625,4191424
2015-03-24,540.2040405273438,558.0499877929688,566.0,551.25,553.9500122070312,6309451
2015-03-25,544.2213745117188,562.2000122070312,567.1500244140625,553.9000244140625,559.8499755859375,5578540
2015-03-26,526.8936767578125,544.2999877929688,561.4500122070312,537.5,560.0,9233047
2015-03-27,528.9265747070312,546.4000244140625,551.25,526.0999755859375,548.0,10655577
2015-03-30,545.5281982421875,563.5499877929688,565.4500122070312,549.3499755859375,552.5,6631597
2015-03-31,542.2852783203125,560.2000122070312,573.5,557.25,567.9000244140625,5970862
2015-04-01,551.4329833984375,569.6500244140625,572.0,555.25,557.7000122070312,3753262
2015-04-06,550.852294921875,569.0499877929688,571.9500122070312,562.0999755859375,571.9500122070312,4305263
2015-04-07,540.0103759765625,557.8499755859375,573.0,555.0,571.0,6754389
2015-04-08,538.122802734375,555.9000244140625,564.0,551.0999755859375,561.7999877929688,5750765
2015-04-09,553.8530883789062,572.1500244140625,577.0,555.0999755859375,560.0,9653162
2015-04-10,549.88427734375,568.0499877929688,574.7999877929688,565.4000244140625,573.4000244140625,4938698
2015-04-13,547.8998413085938,566.0,571.6500244140625,562.0,570.0,4596222
2015-04-15,532.6050415039062,550.2000122070312,573.5,541.3499755859375,566.9000244140625,8869483
2015-04-16,533.1857299804688,550.7999877929688,556.4000244140625,543.0499877929688,552.0,7288785
2015-04-17,516.6326904296875,533.7000122070312,550.3499755859375,531.7999877929688,550.0,6618167
2015-04-20,501.6767883300781,518.25,538.25,507.0,534.0999755859375,7836613
2015-04-21,506.4684753417969,523.2000122070312,532.7000122070312,516.5499877929688,518.25,7204472
2015-04-22,522.8280639648438,540.0999755859375,545.0,520.2999877929688,526.9500122070312,6947536
2015-04-23,520.9888305664062,538.2000122070312,548.7000122070312,535.5499877929688,543.25,5464184
2015-04-24,510.3890686035156,527.25,538.25,519.9000244140625,538.0,6533254
2015-04-27,507.43658447265625,524.2000122070312,540.75,522.3499755859375,529.4000244140625,7839080
2015-04-28,517.89111328125,535.0,539.4500122070312,519.0999755859375,523.9000244140625,6322607
2015-04-29,534.2991333007812,551.9500122070312,559.9000244140625,535.25,535.9000244140625,9301407
2015-04-30,549.6422119140625,567.7999877929688,582.4000244140625,559.0,563.2999877929688,15658642
2015-05-04,550.174560546875,568.3499755859375,576.0,562.7999877929688,571.4000244140625,4309985
2015-05-05,547.754638671875,565.8499755859375,574.25,562.5,569.0,5385676
2015-05-06,525.9257202148438,543.2999877929688,565.9000244140625,541.2000122070312,564.0499877929688,7698992
2015-05-07,510.48577880859375,527.3499755859375,544.7999877929688,523.2999877929688,539.6500244140625,5848608
2015-05-08,523.505615234375,540.7999877929688,548.0,533.5,535.75,10010992
2015-05-11,533.4762573242188,551.0999755859375,552.0,543.0999755859375,545.5,6700085
2015-05-12,515.3258056640625,532.3499755859375,553.9000244140625,529.9000244140625,553.0,4943428
2015-05-13,540.6395874023438,558.5,564.2000122070312,535.2000122070312,538.0,7971625
2015-05-14,538.074462890625,555.8499755859375,558.7999877929688,547.5,557.4000244140625,4929250
2015-05-15,544.0761108398438,562.0499877929688,567.2999877929688,557.0,558.5,5825462
2015-05-18,549.351806640625,567.5,569.8499755859375,558.6500244140625,563.2999877929688,3944770
2015-05-19,543.495361328125,561.4500122070312,570.9000244140625,558.5999755859375,566.0,6047850
2015-05-20,540.3975219726562,558.25,566.8499755859375,556.5,562.75,4763209
2015-05-21,552.2074584960938,570.4500122070312,572.0,560.0,560.0,6157883
2015-05-22,550.465087890625,568.6500244140625,576.6500244140625,563.75,571.2999877929688,4265332
2015-05-25,544.12451171875,562.0999755859375,569.75,560.2000122070312,568.0999755859375,3426379
2015-05-26,546.2057495117188,564.25,566.7999877929688,558.2000122070312,563.0,2475418
2015-05-27,559.3224487304688,577.7999877929688,579.5,561.25,562.0,4120709
2015-05-28,556.2731323242188,574.6500244140625,585.7999877929688,570.4000244140625,578.9500122070312,8272414
2015-05-29,566.6793212890625,585.4000244140625,587.2999877929688,574.7000122070312,575.5,3421723
2015-06-01,559.95166015625,578.4500122070312,588.9000244140625,577.0999755859375,586.9000244140625,3142413
2015-06-02,535.4122924804688,553.0999755859375,582.4000244140625,548.4000244140625,582.0,6978299
2015-06-03,533.28271484375,550.9000244140625,554.0,538.5499877929688,553.25,5114150
2015-06-04,538.6068115234375,556.4000244140625,560.0,546.0,560.0,7432416
2015-06-05,530.8626098632812,548.4000244140625,557.25,546.0499877929688,556.0,7028734
2015-06-08,535.8963012695312,553.5999755859375,557.5,544.0,547.0,6286247
2015-06-09,540.833251953125,558.7000122070312,564.0,550.4500122070312,552.0499877929688,5252618
2015-06-10,546.44775390625,564.5,567.7000122070312,558.8499755859375,558.9000244140625,7919473
2015-06-11,529.2654418945312,546.75,570.2000122070312,545.0499877929688,567.9000244140625,7608358
2015-06-12,533.8150024414062,551.4500122070312,552.5,540.7999877929688,547.0,5518696
2015-06-15,532.4598999023438,550.0499877929688,555.0,545.3499755859375,553.9000244140625,5896234
2015-06-16,533.5247802734375,551.1500244140625,553.9500122070312,540.0499877929688,550.0,6283177
2015-06-17,531.6854248046875,549.25,557.4000244140625,547.5999755859375,553.0999755859375,4522392
2015-06-18,532.4598999023438,550.0499877929688,554.7999877929688,547.4000244140625,551.7000122070312,5579425
2015-06-19,533.911865234375,551.5499877929688,555.4000244140625,548.25,554.0,6783585
2015-06-22,553.8530883789062,572.1500244140625,575.9000244140625,556.5499877929688,556.5499877929688,7325101
2015-06-23,553.0303344726562,571.2999877929688,579.5,566.2999877929688,575.5999755859375,6608481
2015-06-24,553.2239379882812,571.5,577.4000244140625,567.2000122070312,572.0,5427984
2015-06-25,551.8202514648438,570.0499877929688,577.9000244140625,567.0499877929688,568.0999755859375,5953158
2015-06-26,547.415771484375,565.5,569.7000122070312,560.0,568.0999755859375,4432487
2015-06-29,544.7053833007812,562.7000122070312,567.2999877929688,546.0,554.0,5390158
2015-06-30,541.0752563476562,558.9500122070312,566.0,553.0,561.0499877929688,5479844
2015-07-01,560.145263671875,578.6500244140625,580.5,556.8499755859375,558.7999877929688,7663185
2015-07-02,565.32421875,584.0,586.6500244140625,576.0999755859375,580.0999755859375,9886455
2015-07-03,567.2118530273438,585.9500122070312,588.5,581.0,581.8499755859375,4422432
2015-07-06,565.5177612304688,584.2000122070312,585.7999877929688,573.5,575.5,4973984
2015-07-07,567.453857421875,586.2000122070312,590.75,581.3499755859375,585.2999877929688,4969526
2015-07-08,558.209228515625,576.6500244140625,585.0,574.9000244140625,578.0,6414143
2015-07-09,557.8677368164062,571.7000122070312,577.4000244140625,566.4000244140625,575.8499755859375,3602432
2015-07-10,564.1128540039062,578.0999755859375,583.0,570.7999877929688,574.2000122070312,6853759
2015-07-13,567.8696899414062,581.9500122070312,583.4500122070312,570.1500244140625,578.0999755859375,5161182
2015-07-14,569.7725830078125,583.9000244140625,587.6500244140625,578.9000244140625,582.5999755859375,4566647
2015-07-15,569.8701782226562,584.0,589.4500122070312,581.5,584.5499877929688,3307716
2015-07-16,593.9237060546875,608.6500244140625,613.4500122070312,587.0,587.4000244140625,14142842
2015-07-17,587.5321044921875,602.0999755859375,609.9000244140625,598.5,604.5,5847889
2015-07-20,585.3853759765625,599.9000244140625,603.4000244140625,590.2999877929688,600.0,4688323
2015-07-21,570.50439453125,584.6500244140625,601.0,582.75,596.5999755859375,4375934
2015-07-22,575.5784912109375,589.8499755859375,593.5,579.0,582.8499755859375,5900119
2015-07-23,569.626220703125,583.75,598.5499877929688,581.4000244140625,590.0,5569255
2015-07-24,566.4060668945312,580.4500122070312,593.75,575.0999755859375,587.6500244140625,13673495
2015-07-27,542.3523559570312,555.7999877929688,579.4500122070312,553.75,577.5,9829067
2015-07-28,547.6705322265625,561.25,564.0,550.4500122070312,558.5999755859375,8129213
2015-07-29,553.4766235351562,567.2000122070312,568.1500244140625,562.0,563.2999877929688,4635380
2015-07-30,552.0128784179688,565.7000122070312,575.75,563.0999755859375,571.4000244140625,6484751
2015-07-31,559.6241455078125,573.5,579.2999877929688,567.0,567.7000122070312,6283549
2015-08-03,562.746826171875,576.7000122070312,582.7000122070312,573.4000244140625,576.0,4355574
2015-08-04,566.0643920898438,580.0999755859375,584.4500122070312,571.6500244140625,578.9000244140625,5903968
2015-08-05,566.357177734375,580.4000244140625,589.5,576.5,582.0,3419273
2015-08-06,570.6019897460938,584.75,586.5,578.9500122070312,580.0,3125993
2015-08-07,566.2595825195312,580.2999877929688,584.9000244140625,576.0,584.9000244140625,2298504
2015-08-10,561.966064453125,575.9000244140625,584.7000122070312,570.75,582.75,2402572
2015-08-11,557.4285888671875,571.25,580.8499755859375,566.3499755859375,577.7000122070312,3168648
2015-08-12,544.352783203125,557.8499755859375,569.7999877929688,556.0,569.4000244140625,4787034
2015-08-13,553.818115234375,567.5499877929688,571.4500122070312,560.0,563.5,5982710
2015-08-14,556.2088623046875,570.0,574.25,554.8499755859375,565.1500244140625,7528941
2015-08-17,547.81689453125,561.4000244140625,571.75,560.0499877929688,569.75,4466163
2015-08-18,547.76806640625,561.3499755859375,567.25,555.5,567.0,2952439
2015-08-19,540.595947265625,554.0,561.75,552.7999877929688,560.9000244140625,4135059
2015-08-20,520.4943237304688,533.4000244140625,553.0,529.5,550.0,8909772
2015-08-21,512.5903930664062,525.2999877929688,528.9000244140625,514.2999877929688,527.0,10454764
2015-08-24,470.38677978515625,482.04998779296875,506.70001220703125,475.1000061035156,506.70001220703125,17627734
2015-08-25,490.78106689453125,502.95001220703125,506.25,483.5,489.0,14248966
2015-08-26,483.60894775390625,495.6000061035156,501.8999938964844,488.6499938964844,499.5,6910566
2015-08-27,496.9286804199219,509.25,512.0,496.45001220703125,505.70001220703125,11302689
2015-08-28,495.8552551269531,508.1499938964844,528.9000244140625,502.25,516.0,10015309
2015-08-31,495.4649353027344,507.75,517.9000244140625,502.0,506.70001220703125,6111825
2015-09-01,468.48394775390625,480.1000061035156,501.0,477.1499938964844,500.0,8843551
2015-09-02,455.310546875,466.6000061035156,488.0,464.6000061035156,483.04998779296875,11537443
2015-09-03,475.1194152832031,486.8999938964844,489.5,468.75,471.0,8651466
2015-09-04,456.67669677734375,468.0,483.3999938964844,462.5,483.1000061035156,8969600
2015-09-07,438.9658203125,449.8500061035156,472.20001220703125,446.75,469.6499938964844,9743637
2015-09-08,462.4339599609375,473.8999938964844,475.6000061035156,450.0,452.25,12602488
2015-09-09,474.48516845703125,486.25,495.0,475.1000061035156,484.20001220703125,11672474
2015-09-10,470.9234619140625,482.6000061035156,487.0,472.1000061035156,477.79998779296875,8384392
2015-09-11,469.6061096191406,481.25,493.70001220703125,474.6000061035156,488.0,7212180
2015-09-14,484.1944274902344,496.20001220703125,498.0,479.25,480.0,5537347
2015-09-15,470.24041748046875,481.8999938964844,498.5,480.8500061035156,497.1000061035156,9567400
2015-09-16,482.2915344238281,494.25,497.0,486.0,487.45001220703125,7293528
2015-09-18,504.9302978515625,517.4500122070312,520.4000244140625,500.0,500.0,18814281
2015-09-21,515.2249755859375,528.0,530.0,508.75,510.54998779296875,7516002
2015-09-22,497.3677673339844,509.70001220703125,534.7000122070312,505.20001220703125,531.0,7358434
2015-09-23,499.31939697265625,511.70001220703125,514.8499755859375,497.1000061035156,498.75,7602683
2015-09-24,501.5149841308594,513.9500122070312,518.2000122070312,506.20001220703125,510.0,6911468
2015-09-28,494.4403991699219,506.70001220703125,522.0,505.0,514.5,6526803
2015-09-29,492.2936096191406,504.5,513.5,485.0,499.8999938964844,19935063
2015-09-30,483.6577453613281,495.6499938964844,510.0,491.5,508.79998779296875,12199436
2015-10-01,484.2431945800781,496.25,503.45001220703125,490.8999938964844,500.0,8137042
2015-10-05,500.8319396972656,513.25,514.9000244140625,501.54998779296875,504.5,9558125
2015-10-06,494.14764404296875,506.3999938964844,518.5499877929688,505.0,517.3499755859375,8226452
2015-10-07,484.7798767089844,496.79998779296875,509.79998779296875,495.0,503.25,11251639
2015-10-08,479.6081237792969,491.5,500.45001220703125,484.20001220703125,500.0,9941551
2015-10-09,478.5835266113281,490.45001220703125,499.25,486.75,495.0,10368020
2015-10-12,475.2657775878906,487.04998779296875,497.79998779296875,485.1000061035156,497.79998779296875,5566595
2015-10-13,479.0226135253906,490.8999938964844,492.1000061035156,485.0,487.0,7268043
2015-10-14,483.5113830566406,495.5,496.79998779296875,488.04998779296875,489.70001220703125,5645540
2015-10-15,486.6339111328125,498.70001220703125,502.0,495.54998779296875,497.0,5251039
2015-10-16,492.781494140625,505.0,507.5,491.3999938964844,494.5,5875167
2015-10-19,494.3916015625,506.6499938964844,508.79998779296875,501.1499938964844,502.0,4242869
2015-10-20,497.0750732421875,509.3999938964844,513.2999877929688,504.6000061035156,504.6000061035156,5729459
2015-10-21,499.3681640625,511.75,514.75,505.0,509.29998779296875,6245542
2015-10-23,512.9319458007812,525.6500244140625,527.5,515.25,515.25,11628906
2015-10-26,508.4431457519531,521.0499877929688,532.7000122070312,519.2000122070312,528.8499755859375,8015119
2015-10-27,509.1750183105469,521.7999877929688,528.5,515.6500244140625,517.25,13011580
2015-10-28,471.2161865234375,482.8999938964844,495.70001220703125,476.54998779296875,495.70001220703125,33157058
2015-10-29,457.603759765625,468.95001220703125,486.3999938964844,467.04998779296875,485.0,22054683
2015-10-30,463.89764404296875,475.3999938964844,478.3999938964844,465.0,472.0,16103533
2015-11-02,466.67877197265625,478.25,479.8500061035156,473.1000061035156,477.79998779296875,10316509
2015-11-03,463.1658020019531,474.6499938964844,483.5,473.3500061035156,481.0,9337442
2015-11-04,461.0678405761719,472.5,480.1000061035156,470.6000061035156,480.0,6319148
2015-11-05,452.5783386230469,463.79998779296875,472.0,462.0,472.0,8078032
2015-11-06,453.89569091796875,465.1499938964844,467.5,459.5,462.0,9185858
2015-11-09,453.7005310058594,464.95001220703125,467.0,445.8999938964844,453.0,9643857
2015-11-10,457.0182800292969,468.3500061035156,473.5,462.25,463.0,7040567
2015-11-13,473.21661376953125,484.95001220703125,487.20001220703125,472.29998779296875,475.3999938964844,10014779
2015-11-16,469.80126953125,481.45001220703125,485.0,477.0,484.0,6488927
2015-11-17,464.09283447265625,475.6000061035156,485.0,473.04998779296875,484.75,5944197
2015-11-18,452.3343811035156,463.54998779296875,476.70001220703125,462.20001220703125,474.70001220703125,6081331
2015-11-19,451.8464660644531,463.04998779296875,468.0,460.1000061035156,468.0,8717250
2015-11-20,448.7238464355469,459.8500061035156,465.3500061035156,458.25,462.95001220703125,11446890
2015-11-23,451.50494384765625,462.70001220703125,464.25,458.70001220703125,461.0,7774882
2015-11-24,452.6270751953125,463.8500061035156,466.95001220703125,462.70001220703125,462.8500061035156,5388027
2015-11-26,454.0420227050781,465.29998779296875,468.54998779296875,464.5,465.1000061035156,26648537
2015-11-27,459.6041259765625,471.0,475.3999938964844,466.1000061035156,467.0,10288912
2015-11-30,457.3109436035156,468.6499938964844,474.3999938964844,468.1000061035156,469.25,8926273
2015-12-01,450.43157958984375,461.6000061035156,471.3500061035156,458.1499938964844,471.0,11177827
2015-12-02,448.3824157714844,459.5,463.3999938964844,457.25,462.25,7152991
2015-12-03,451.309814453125,462.5,465.3500061035156,458.6499938964844,460.0,8154164
2015-12-04,449.358154296875,460.5,462.79998779296875,456.1000061035156,459.8999938964844,7000002
2015-12-07,451.1146240234375,462.29998779296875,465.54998779296875,460.29998779296875,462.95001220703125,6335649
2015-12-08,447.6993103027344,458.79998779296875,462.95001220703125,457.5,460.0,7003729
2015-12-09,439.6977233886719,450.6000061035156,461.1000061035156,448.0,457.04998779296875,8745990
2015-12-10,439.06341552734375,449.95001220703125,454.6000061035156,445.1000061035156,452.0,10192522
2015-12-11,429.9884338378906,440.6499938964844,450.79998779296875,436.54998779296875,449.95001220703125,15589823
2015-12-14,420.9134826660156,431.3500061035156,441.45001220703125,429.5,432.0,10389129
2015-12-15,425.54852294921875,436.1000061035156,436.8999938964844,429.6499938964844,432.0,11058615
2015-12-16,427.5489196777344,438.1499938964844,441.8999938964844,434.0,437.0,8881531
2015-12-17,425.0118103027344,435.54998779296875,443.6499938964844,431.45001220703125,442.0,11529678
2015-12-18,422.08441162109375,432.54998779296875,440.79998779296875,431.1000061035156,434.29998779296875,10297545
2015-12-21,431.6473388671875,442.3500061035156,443.20001220703125,432.1499938964844,432.54998779296875,5061836
2015-12-22,435.89208984375,446.70001220703125,450.6499938964844,441.6000061035156,442.8999938964844,8722574
2015-12-23,441.0638732910156,452.0,452.70001220703125,448.20001220703125,450.0,4493436
2015-12-24,439.8440856933594,450.75,455.25,448.45001220703125,452.79998779296875,3633255
2015-12-28,444.33282470703125,455.3500061035156,456.6000061035156,448.3999938964844,450.0,5914945
2015-12-29,447.2602233886719,458.3500061035156,459.8999938964844,451.20001220703125,455.3999938964844,5987050
2015-12-30,444.0888366699219,455.1000061035156,460.0,453.6000061035156,458.0,3766369
2015-12-31,438.2340087890625,449.1000061035156,456.0,448.20001220703125,456.0,6329611
2016-01-01,439.0146484375,449.8999938964844,452.8999938964844,445.54998779296875,449.75,3345654
2016-01-04,427.7928771972656,438.3999938964844,448.8999938964844,436.1499938964844,448.8999938964844,5862854
2016-01-05,425.8900451660156,436.45001220703125,439.8999938964844,433.6000061035156,439.8999938964844,5579449
2016-01-06,420.27923583984375,430.70001220703125,439.29998779296875,430.0,439.29998779296875,5756267
2016-01-07,399.3481750488281,409.25,425.1499938964844,407.0,425.0,13787371
2016-01-08,403.6905517578125,413.70001220703125,418.75,410.0,413.5,11307470
2016-01-11,407.1058349609375,417.20001220703125,423.3999938964844,407.3999938964844,410.0,10352347
2016-01-12,396.2743835449219,406.1000061035156,420.6499938964844,401.0,419.79998779296875,13070476
2016-01-13,396.8598937988281,406.70001220703125,411.45001220703125,392.45001220703125,410.0,15873927
2016-01-14,381.1493835449219,390.6000061035156,402.0,388.75,394.79998779296875,11776737
2016-01-15,365.1949768066406,374.25,395.8500061035156,369.0,392.45001220703125,13178892
2016-01-18,364.1703796386719,373.20001220703125,383.3500061035156,366.75,372.25,14117119
2016-01-19,383.4913635253906,393.0,396.0,376.0,376.0,14215698
2016-01-20,378.2220153808594,387.6000061035156,393.3999938964844,374.6499938964844,385.6000061035156,15605644
2016-01-21,399.2505798339844,409.1499938964844,412.45001220703125,397.70001220703125,400.0,28200956
2016-01-22,413.8876647949219,424.1499938964844,427.6499938964844,414.6000061035156,419.3999938964844,15009103
2016-01-25,410.6675720214844,420.8500061035156,429.75,415.20001220703125,429.75,10252421
2016-01-27,405.3493347167969,415.3999938964844,426.5,411.6000061035156,424.1000061035156,8648945
2016-01-28,395.83526611328125,405.6499938964844,416.8999938964844,402.3999938964844,416.0,9370465
2016-01-29,398.5187072753906,408.3999938964844,409.79998779296875,393.25,396.0,13667701
2016-02-01,389.6388854980469,399.29998779296875,410.3500061035156,394.5,410.0,10700914
2016-02-02,381.442138671875,390.8999938964844,404.45001220703125,388.6000061035156,399.0,12131028
2016-02-03,371.3425598144531,380.54998779296875,390.0,379.1499938964844,387.0,10077279
2016-02-04,373.4893493652344,382.75,386.6000061035156,373.3500061035156,385.75,11472602
2016-02-05,389.88287353515625,399.54998779296875,405.0,384.25,384.70001220703125,11677917
2016-02-08,398.66510009765625,408.54998779296875,417.95001220703125,401.0,401.0,11996680
2016-02-09,390.22442626953125,399.8999938964844,405.8999938964844,396.0,401.0,6550274
2016-02-10,384.0768127441406,393.6000061035156,398.0,385.3500061035156,397.8999938964844,10922352
2016-02-11,368.07366943359375,377.20001220703125,396.75,373.29998779296875,392.8999938964844,8076824
2016-02-12,381.6373596191406,391.1000061035156,395.95001220703125,379.1000061035156,389.3999938964844,28434501
2016-02-15,407.5448913574219,417.6499938964844,420.0,395.6499938964844,395.6499938964844,13964589
2016-02-16,395.9816589355469,405.79998779296875,422.5,405.0,420.79998779296875,12445006
2016-02-17,393.3469543457031,403.1000061035156,406.8999938964844,394.75,406.8999938964844,10197761
2016-02-18,388.419189453125,398.04998779296875,412.1000061035156,391.6000061035156,410.20001220703125,12069460
2016-02-19,383.0034484863281,392.5,396.8999938964844,390.0,395.6000061035156,12915275
2016-02-22,387.54095458984375,397.1499938964844,398.75,391.04998779296875,395.0,10284642
2016-02-23,375.8312683105469,385.1499938964844,397.8999938964844,383.25,397.8999938964844,9955791
2016-02-24,377.29498291015625,386.6499938964844,391.0,377.25,385.0,11983475
2016-02-25,369.0494384765625,378.20001220703125,387.79998779296875,377.45001220703125,386.1000061035156,9491615
2016-02-26,377.00225830078125,386.3500061035156,390.29998779296875,382.1499938964844,385.0,9588881
2016-02-29,366.6587219238281,375.75,391.6499938964844,374.0,387.0,82022905
2016-03-01,382.51556396484375,392.0,393.20001220703125,380.1000061035156,380.1000061035156,12822550
2016-03-02,397.3965759277344,407.25,411.79998779296875,400.0,400.0,15332044
2016-03-03,407.0570373535156,417.1499938964844,419.0,407.1000061035156,411.3500061035156,14677533
2016-03-04,405.9836120605469,416.04998779296875,418.1499938964844,409.25,418.1499938964844,8992492
2016-03-08,401.7876892089844,411.75,423.04998779296875,408.79998779296875,415.6000061035156,6921273
2016-03-09,406.7642822265625,416.8500061035156,418.20001220703125,407.5,409.0,8437253
2016-03-10,403.0074462890625,413.0,420.0,410.6000061035156,417.5,5631550
2016-03-11,402.8122863769531,412.79998779296875,421.95001220703125,408.25,413.8500061035156,8348484
2016-03-14,405.39813232421875,415.45001220703125,422.25,413.1000061035156,417.6000061035156,6963673
2016-03-15,408.7159118652344,418.8500061035156,421.75,416.1000061035156,417.5,8188560
2016-03-16,414.3268127441406,424.6000061035156,426.3500061035156,411.0,419.0,8290044
2016-03-17,417.7908630371094,428.1499938964844,435.0,425.5,430.0,11080947
2016-03-18,425.54852294921875,436.1000061035156,437.6000061035156,429.1000061035156,429.95001220703125,6675930
2016-03-21,433.74530029296875,444.5,445.5,437.8999938964844,439.0,8910574
2016-03-22,430.5739440917969,441.25,447.6000061035156,434.29998779296875,447.0,8004834
2016-03-23,426.9146728515625,437.5,441.25,435.1000061035156,439.25,5018310
2016-03-28,412.6679382324219,422.8999938964844,438.6000061035156,419.79998779296875,437.8500061035156,9200929
2016-03-29,419.0594482421875,429.45001220703125,432.8999938964844,422.3999938964844,423.8999938964844,6674980
2016-03-30,433.5013427734375,444.25,445.70001220703125,432.1000061035156,433.29998779296875,9551121
2016-03-31,433.40380859375,444.1499938964844,449.0,438.20001220703125,443.70001220703125,12671936
2016-04-01,439.0146484375,449.8999938964844,452.0,440.04998779296875,440.8999938964844,8827751
2016-04-04,433.98919677734375,444.75,451.54998779296875,442.1000061035156,451.5,5347581
2016-04-05,422.1332092285156,432.6000061035156,449.5,431.0,443.3999938964844,12100258
2016-04-06,414.3755798339844,424.6499938964844,436.29998779296875,423.1000061035156,433.29998779296875,7457831
